path_id,t,S,VS,delta_S,delta_V,gain_S,gain_V,tc,cum_pnl
122,21,122.1564,4.6097,1.2021,1.9408,-0.6380,4.2943,0.0000,30.0639
122,22,121.6092,6.9251,1.0967,1.6706,6.9843,-4.7581,0.0001,32.2901
122,23,127.4191,4.4736,1.1964,1.8446,2.9427,-2.2127,0.0000,33.0200
122,24,130.1022,3.1491,1.3112,2.1012,3.5893,-1.9954,0.0000,34.6138
122,25,133.1023,2.0673,1.4291,2.3539,-1.3604,6.0501,0.0000,39.3035
122,26,132.0647,4.9467,1.3355,2.1411,7.7906,3.4044,0.0000,50.4985
122,27,137.5163,6.3930,1.2349,1.8437,-0.3474,2.2145,0.0001,52.3655
122,28,137.2561,7.4273,1.1271,1.5202,-4.1219,2.2234,0.0001,50.4669
122,29,133.9183,8.6332,0.9935,1.1685,6.0778,1.3025,0.0001,57.8471
123,0,100.0000,13.3333,0.5460,0.3838,-0.0000,-0.0000,0.0002,-0.0002
123,1,99.9408,10.5341,0.6854,0.7360,2.0874,-1.3962,0.0001,0.6908
123,2,103.7640,6.8963,0.8718,1.3061,0.7256,-1.0145,0.0001,0.4018
123,3,104.8226,5.5179,0.9999,1.7525,2.5388,-2.5340,0.0001,0.4066
123,4,107.7347,3.5778,1.1700,2.1821,-3.4872,3.7939,0.0001,0.7132
123,5,104.2472,5.7426,1.1423,2.1562,1.9308,-3.2656,0.0000,-0.6216
123,6,105.8975,4.2461,1.2103,2.2943,-1.5944,3.9441,0.0000,1.7281
123,7,104.5018,6.0753,1.1487,2.1504,2.2228,6.3181,0.0000,10.2690
123,8,106.3384,8.8292,0.9846,1.7275,4.4286,-4.6021,0.0001,10.0954
123,9,110.1935,6.6890,1.0244,1.7566,-1.4345,4.8157,0.0000,13.4766
123,10,108.7366,9.4767,0.8819,1.3767,-3.8304,4.5325,0.0001,14.1786
123,11,104.9974,12.0569,0.6824,0.7697,0.8176,-1.5422,0.0002,13.4539
123,12,105.9245,10.9367,0.6909,0.6749,0.9896,-1.6103,0.0000,12.8332
123,13,107.3747,8.8446,0.7824,0.8755,-0.0620,-0.8367,0.0000,11.9344
123,14,107.2849,7.6049,0.8542,1.0835,-2.6221,-0.1191,0.0000,9.1933
123,15,103.9336,7.4690,0.8630,1.1555,-0.3593,-0.5130,0.0000,8.3209
123,16,103.5130,6.9955,0.8857,1.2324,-1.6420,3.6600,0.0000,10.3389
123,17,101.6103,10.1629,0.7323,0.8277,1.2722,-3.4658,0.0001,8.1451
123,18,103.0467,7.3506,0.8271,0.9991,6.1612,-3.8493,0.0000,10.4570
123,19,111.4605,2.7002,1.0882,1.6609,0.9600,1.4235,0.0001,12.8404
123,20,112.6212,4.1250,1.1482,1.8659,-0.4387,1.3607,0.0000,13.7624
123,21,112.2180,4.9442,1.1389,1.8555,1.7582,-4.8271,0.0000,10.6934
123,22,113.7493,2.3572,1.2757,2.1578,-0.9558,1.3781,0.0000,11.1156
123,23,112.9100,3.0999,1.3020,2.2175,1.3858,-0.5373,0.0000,11.9641
123,24,113.9963,2.8509,1.3315,2.2661,0.8180,0.9610,0.0000,13.7431
123,25,114.6246,3.2843,1.3233,2.2309,-1.0994,0.4523,0.0000,13.0961
123,26,113.7989,3.4839,1.3012,2.1670,-2.0648,5.6324,0.0000,16.6637
123,27,112.2386,6.0087,1.1448,1.7867,5.4373,-13.0198,0.0001,9.0812
123,28,116.4172,0.0003,1.3903,2.3071,0.0590,1.5624,0.0001,10.7025
123,29,116.4687,0.8748,1.4716,2.4789,0.2730,-0.6734,0.0000,10.3021
124,0,100.0000,13.3333,0.5460,0.3838,0.0000,0.0000,0.0002,-0.0002
124,1,101.2742,14.4300,0.5684,0.3805,2.9722,-1.1556,0.0000,1.8165
124,2,106.7182,11.4193,0.6831,0.6508,-1.0955,-0.8218,0.0001,-0.1010
124,3,104.7909,9.2592,0.7759,0.9869,-1.8684,3.2187,0.0001,1.2493
124,4,102.0558,14.2052,0.5648,0.4751,-1.9436,6.7995,0.0002,6.1051
124,5,99.5510,21.0952,0.3471,-0.1244,-2.1140,1.6782,0.0002,5.6690
124,6,95.8080,24.6272,0.2246,-0.2501,-1.4376,0.1499,0.0001,4.3812
124,7,91.6666,23.4223,0.2296,-0.1987,-1.8577,-0.7466,0.0000,1.7769
124,8,83.3945,26.4074,0.1120,-0.3446,0.9162,1.5257,0.0001,4.2188
124,9,87.3856,18.7294,0.3151,0.0015,-0.1198,-0.6710,0.0001,3.4278
124,10,86.3159,20.6765,0.2733,-0.1382,1.5145,-0.0091,0.0001,4.9331
124,11,91.1226,14.4735,0.4752,0.2417,-0.6562,-0.8595,0.0001,3.4173
124,12,88.7213,20.6917,0.2836,-0.1651,-2.4349,1.2288,0.0002,2.2110
124,13,83.5978,25.7758,0.1016,-0.3263,1.9781,1.3853,0.0001,5.5744
124,14,90.5730,17.3836,0.3537,0.0580,0.1768,-1.0210,0.0001,4.7301
124,15,92.3135,20.5127,0.2936,-0.1285,-0.5833,-0.2301,0.0001,3.9166
124,16,90.6641,16.5456,0.3906,0.0912,1.4494,0.7823,0.0001,6.1482
124,17,95.6003,10.4565,0.6176,0.5018,0.8857,-0.4491,0.0001,6.5847
124,18,97.8679,5.5348,0.8394,1.0259,-1.4917,2.5190,0.0001,7.6119
124,19,95.4525,10.5547,0.6702,0.6602,-1.5313,-0.0668,0.0001,6.0137
124,20,93.6283,10.4896,0.6385,0.5596,-0.4908,-0.5056,0.0000,5.0173
124,21,92.8960,9.7237,0.6570,0.6024,-3.3855,1.5131,0.0000,3.1449
124,22,87.5936,12.4276,0.5301,0.3443,-0.5723,-1.0568,0.0001,1.5158
124,23,86.7226,10.6733,0.5693,0.4578,1.7693,0.6104,0.0000,3.8954
124,24,90.0600,12.4462,0.5302,0.3489,-2.4388,0.7769,0.0000,2.2335
124,25,85.7760,14.1432,0.4311,0.2023,0.3106,-1.4269,0.0000,1.1172
124,26,86.3618,10.0528,0.5667,0.4735,-1.7707,0.1657,0.0001,-0.4878
124,27,82.2542,10.8719,0.5337,0.4125,-0.9542,0.5954,0.0000,-0.8466
124,28,80.5705,12.1295,0.4684,0.3086,-1.7073,0.9958,0.0000,-1.5581
124,29,77.3717,14.5435,0.3410,0.1075,0.1290,0.5622,0.0001,-0.8669
125,0,100.0000,13.3333,0.5460,0.3838,-0.0000,-0.0000,0.0002,-0.0002
125,1,96.7214,11.0053,0.6542,0.6698,-0.7465,0.4471,0.0001,-0.2996
125,2,95.3542,12.1704,0.6101,0.6142,4.0203,-0.2866,0.0000,3.4341
125,3,101.4994,11.7425,0.6467,0.6503,0.3616,-0.5105,0.0000,3.2851
125,4,102.0920,10.9113,0.6861,0.7508,-0.0891,-0.9465,0.0000,2.2495
125,5,101.9541,9.4559,0.7525,0.9436,-2.4990,1.3265,0.0000,1.0770
125,6,98.3117,11.2227,0.6654,0.7518,0.6688,1.7840,0.0000,3.5298
125,7,99.2004,13.1133,0.5738,0.4572,2.3830,-1.4201,0.0001,4.4926
125,8,102.7819,11.2243,0.6518,0.5783,-0.1870,-0.2931,0.0000,4.0125
125,9,102.4560,10.5832,0.6881,0.6823,1.1994,2.0293,0.0000,7.2412
125,10,104.2961,14.0926,0.5702,0.3757,2.8605,-1.8569,0.0001,8.2447
125,11,108.4530,11.3709,0.6780,0.5682,-0.7155,-0.5297,0.0001,6.9995
125,12,107.1980,9.9611,0.7344,0.7350,0.6385,-1.4507,0.0000,6.1873
125,13,108.1398,7.4078,0.8552,1.0703,-1.3683,1.3245,0.0001,6.1434
125,14,106.2766,9.2099,0.7931,0.9536,-0.1453,-1.7639,0.0000,4.2342
125,15,106.1066,7.5619,0.8527,1.0906,0.5801,-0.4806,0.0000,4.3337
125,16,106.8382,7.0580,0.8933,1.2066,-1.1745,1.4013,0.0000,4.5605
125,17,105.4607,8.3429,0.8353,1.0711,4.2404,-1.4285,0.0000,7.3723
125,18,110.2077,7.1589,0.8947,1.1604,0.9438,-1.6310,0.0000,6.6851
125,19,111.3377,5.6363,0.9834,1.3951,2.7613,-1.7129,0.0000,7.7334
125,20,114.4238,4.1601,1.1067,1.7209,1.6886,-2.2734,0.0000,7.1485
125,21,116.1409,2.5306,1.2549,2.0949,-3.9307,4.0887,0.0000,7.3065
125,22,112.5891,4.9065,1.1928,1.9774,3.4179,-1.7441,0.0000,8.9804
125,23,115.3128,4.0740,1.2180,2.0064,-4.9480,2.2666,0.0000,6.2990
125,24,111.1644,5.2203,1.1470,1.8420,-6.5817,15.5265,0.0000,15.2437
125,25,105.7609,12.9586,0.6977,0.6791,-1.6882,-2.6945,0.0003,10.8607
125,26,104.2891,11.4958,0.6563,0.5089,-2.0744,2.2462,0.0000,11.0325
125,27,101.3161,14.8036,0.5065,0.2439,-4.6862,4.1322,0.0001,10.4784
125,28,94.1758,22.9241,0.1756,-0.2725,2.9280,-0.4585,0.0002,12.9477
125,29,99.9561,21.0445,0.2272,-0.0881,0.3778,1.1227,0.0001,14.4482
126,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
126,1,104.3122,8.2788,0.7840,1.0003,1.0208,-0.4869,0.0001,0.5335
126,2,106.1818,7.0101,0.9098,1.4449,3.1581,-3.8892,0.0001,-0.1976
126,3,110.2100,3.1219,1.1454,2.0868,-3.6265,2.4179,0.0001,-1.4063
126,4,106.2239,4.7953,1.1750,2.2255,-0.7821,-4.5873,0.0000,-6.7757
126,5,105.5412,2.5970,1.3032,2.5021,5.5466,-3.8276,0.0000,-5.0567
126,6,110.2619,0.8772,1.4629,2.7910,1.1660,1.1657,0.0000,-2.7251
126,7,111.1566,1.3430,1.5235,2.8898,-2.1623,9.0746,0.0000,4.1872
126,8,109.6785,4.5945,1.3960,2.6339,-6.3057,6.3876,0.0000,4.2691
126,9,105.5395,6.8049,1.2044,2.2362,-0.6191,6.8678,0.0001,10.5177
126,10,105.0960,9.4124,0.9655,1.6605,4.9014,-10.0506,0.0001,5.3684
126,11,109.1655,4.9179,1.0929,1.9023,0.8441,1.3743,0.0000,7.5867
126,12,110.0397,5.7455,1.1007,1.9224,0.4439,0.1721,0.0000,8.2027
126,13,110.4459,5.8360,1.0997,1.9061,-0.3277,3.5401,0.0000,11.4151
126,14,110.1482,7.6775,1.0009,1.6385,-1.9649,4.1849,0.0001,13.6351
126,15,108.3614,9.8730,0.8307,1.1502,-2.8286,10.4038,0.0001,21.2102
126,16,105.5355,16.2225,0.5017,0.2139,-0.3726,-2.7048,0.0003,18.1325
126,17,105.0869,13.8708,0.5706,0.3311,1.7860,-0.9029,0.0000,19.0156
126,18,108.6465,9.6507,0.7337,0.6682,0.2918,-0.0871,0.0001,19.2202
126,19,109.1580,9.3875,0.7673,0.7673,-2.7415,2.6951,0.0000,19.1739
126,20,105.4214,13.4209,0.6075,0.4031,-5.5631,4.2501,0.0001,17.8608
126,21,98.1708,18.9600,0.3525,-0.0589,2.3110,-3.1848,0.0002,16.9868
126,22,101.9751,11.0591,0.6048,0.4597,0.9222,0.3048,0.0001,18.2137
126,23,104.5917,5.8857,0.8310,0.9310,1.9438,-2.1601,0.0001,17.9973
126,24,107.8054,1.1865,1.1103,1.6724,-2.1676,1.6461,0.0001,17.4757
126,25,105.1968,2.9546,1.1728,1.8935,-3.4310,5.2954,0.0000,19.3401
126,26,102.1067,6.1208,1.0327,1.5751,7.5177,-7.5686,0.0001,19.2891
126,27,108.5169,2.1237,1.2043,1.9209,0.3718,3.8624,0.0000,23.5233
126,28,108.8770,4.5759,1.1511,1.7917,3.9698,3.3307,0.0000,30.8238
126,29,112.1734,6.3098,1.0486,1.4847,-0.6632,1.9348,0.0001,32.0953
127,0,100.0000,13.3333,0.5460,0.3838,-0.0000,0.0000,0.0002,-0.0002
127,1,90.3903,20.5478,0.3360,-0.0944,3.8308,-2.2540,0.0002,1.5764
127,2,97.4070,14.6750,0.5381,0.3302,-2.7653,-0.3935,0.0001,-1.5825
127,3,89.1763,18.8440,0.3741,-0.0045,-0.8203,-0.7503,0.0001,-3.1533
127,4,87.6518,16.5714,0.4256,0.1434,0.4776,-0.0085,0.0000,-2.6842
127,5,88.9284,18.4671,0.3765,0.0265,-0.2394,0.5594,0.0000,-2.3642
127,6,88.3659,22.3670,0.2504,-0.2017,1.5208,0.0008,0.0001,-0.8427
127,7,92.4057,22.3956,0.2587,-0.1616,0.0087,0.4664,0.0000,-0.3677
127,8,92.4403,20.0835,0.3234,-0.0554,-0.8445,-0.1998,0.0000,-1.4120
127,9,89.1764,21.3198,0.2753,-0.1449,-2.4351,-0.1833,0.0000,-4.0305
127,10,81.6458,24.6270,0.1360,-0.2966,1.6307,1.4690,0.0001,-0.9308
127,11,87.5690,14.4861,0.4302,0.2115,-0.1479,-0.6107,0.0002,-1.6896
127,12,86.4813,16.5452,0.3991,0.0705,-1.5010,0.8844,0.0000,-2.3062
127,13,82.9919,20.7274,0.2458,-0.1713,-2.3271,0.2223,0.0001,-4.4111
127,14,77.1606,23.8824,0.1088,-0.2656,-1.4803,0.2184,0.0001,-5.6731
127,15,71.1382,22.6073,0.0989,-0.2126,-0.1969,0.7059,0.0000,-5.1641
127,16,69.3286,19.9497,0.1484,-0.1393,-0.2317,-0.1342,0.0000,-5.5301
127,17,66.9862,20.5810,0.1174,-0.1803,-0.4156,-0.2458,0.0000,-6.1914
127,18,64.1860,22.3459,0.0530,-0.2352,-0.5758,-1.2376,0.0000,-8.0048
127,19,59.2816,29.2100,-0.1646,-0.4945,-0.0721,0.2663,0.0001,-7.8108
127,20,57.9216,28.0778,-0.1557,-0.3902,-0.1157,-2.9304,0.0000,-10.8570
127,21,58.6243,34.0040,-0.2898,-0.6341,0.7882,-2.2752,0.0001,-12.3442
127,22,53.5624,39.8342,-0.4205,-0.7637,1.4529,-4.9314,0.0001,-15.8227
127,23,48.5494,47.6113,-0.5732,-0.9730,-0.3973,4.2507,0.0002,-11.9695
127,24,49.4943,42.0453,-0.4920,-0.7766,-0.0867,3.0543,0.0001,-9.0020
127,25,49.6456,38.9063,-0.4452,-0.7266,0.1715,-0.7426,0.0000,-9.5732
127,26,49.2970,39.8625,-0.4673,-0.7620,0.5117,1.2041,0.0000,-7.8574
127,27,48.1477,38.2053,-0.4510,-0.7036,-0.0281,4.0642,0.0000,-3.8213
127,28,48.2078,32.8718,-0.3552,-0.5444,0.5149,-5.7575,0.0001,-9.0640
127,29,47.0659,41.0552,-0.5094,-0.8344,-0.0840,0.8955,0.0002,-8.2526
128,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
128,1,102.9964,9.4604,0.7373,0.8673,-0.5389,1.2858,0.0001,0.7466
128,2,102.0093,12.8105,0.6231,0.6378,-6.4469,5.7201,0.0001,0.0197
128,3,93.2650,19.4060,0.3629,-0.0415,-3.1194,0.6342,0.0002,-2.4658
128,4,88.2587,20.4004,0.3167,-0.0635,-0.5635,-0.1691,0.0000,-3.1984
128,5,86.7056,24.4750,0.1828,-0.2918,0.1606,0.1401,0.0001,-2.8979
128,6,87.2126,22.2701,0.2383,-0.1538,-0.6802,0.0499,0.0001,-3.5283
128,7,83.4923,22.0992,0.2209,-0.1901,-1.0175,-1.1249,0.0000,-5.6708
128,8,79.2231,29.4116,0.0151,-0.4711,0.0710,0.6173,0.0002,-4.9827
128,9,79.5443,26.1652,0.0856,-0.2859,-0.0360,-2.3508,0.0001,-7.3696
128,10,77.1539,31.1547,-0.0538,-0.5210,-0.0646,-0.3686,0.0001,-7.8029
128,11,76.3999,32.4441,-0.1040,-0.5131,-0.3546,4.6084,0.0000,-3.5490
128,12,82.9861,23.5988,0.1422,-0.1907,-0.0343,1.5513,0.0002,-2.0322
128,13,83.3161,20.5755,0.2292,-0.1396,-0.3560,0.3221,0.0000,-2.0660
128,14,80.8128,18.8863,0.2669,-0.0685,-0.2981,0.4088,0.0000,-1.9554
128,15,79.5122,15.9575,0.3487,0.0666,0.4651,-0.0986,0.0000,-1.5890
128,16,81.2543,17.3969,0.3174,-0.0149,-0.6305,-0.0933,0.0000,-2.3129
128,17,79.4461,15.9949,0.3398,0.0580,-0.6201,0.0527,0.0000,-2.8804
128,18,77.4925,12.4660,0.4381,0.2545,0.9204,-0.0245,0.0001,-1.9845
128,19,80.2009,12.0445,0.4821,0.3139,1.6080,-0.2714,0.0000,-0.6479
128,20,83.8708,10.9781,0.5444,0.4162,1.1469,0.1294,0.0000,0.6284
128,21,86.2496,11.3905,0.5506,0.4080,0.9607,-0.6794,0.0000,0.9098
128,22,88.0144,9.7581,0.6138,0.5360,0.5345,-0.5853,0.0000,0.8589
128,23,88.9850,8.3235,0.6759,0.6799,-1.1035,0.2541,0.0000,0.0095
128,24,87.1873,8.7975,0.6610,0.6609,3.3673,-5.0385,0.0000,-1.6617
128,25,92.1694,1.3871,0.9676,1.4001,-0.6521,0.9721,0.0001,-1.3418
128,26,91.1828,2.8579,1.0552,1.6638,-0.8218,2.0822,0.0000,-0.0814
128,27,90.3336,4.3450,1.0197,1.5954,1.0124,0.2901,0.0000,1.2211
128,28,91.2930,4.5194,0.9976,1.5181,1.0048,-0.7749,0.0000,1.4509
128,29,92.2783,4.0337,1.0102,1.5246,-0.6557,3.5250,0.0000,4.3201
129,0,100.0000,13.3333,0.5460,0.3838,0.0000,-0.0000,0.0002,-0.0002
129,1,105.3968,8.8501,0.7692,0.9439,-1.9931,1.2808,0.0001,-0.7126
129,2,101.7462,12.1872,0.6532,0.7400,-0.1537,5.6219,0.0001,4.7556
129,3,101.5464,18.1435,0.4367,0.0931,-0.1349,-2.3047,0.0002,2.3158
129,4,101.3398,15.0292,0.5442,0.3124,1.5033,-0.6401,0.0001,3.1789
129,5,104.7825,8.1511,0.7756,0.9109,-0.5346,-0.0652,0.0001,2.5789
129,6,103.8000,7.9423,0.8432,1.1943,0.3400,1.2611,0.0000,4.1799
129,7,104.2383,9.3268,0.8005,1.1271,-2.3481,3.1766,0.0000,5.0084
129,8,101.4536,11.9865,0.6515,0.6980,-1.0097,1.1228,0.0001,5.1214
129,9,100.1922,12.9826,0.5817,0.4495,-2.3536,3.5869,0.0001,6.3546
129,10,96.5795,18.1212,0.4084,0.0287,0.0108,-0.4358,0.0001,5.9294
129,11,96.5981,17.1516,0.4358,0.1082,-1.6259,-0.0404,0.0000,4.2632
129,12,92.6167,15.7458,0.4567,0.1581,-0.2602,-0.4035,0.0000,3.5994
129,13,92.0196,12.0153,0.5624,0.3998,0.9280,-0.0524,0.0001,4.4750
129,14,94.0517,11.6839,0.5937,0.4567,-0.7453,0.7655,0.0000,4.4951
129,15,92.7265,13.5984,0.5240,0.3074,-2.4277,-0.3049,0.0000,1.7625
129,16,88.6375,12.9309,0.5182,0.3186,0.3797,-0.3281,0.0000,1.8141
129,17,89.3621,11.8635,0.5563,0.3965,-0.9783,1.8325,0.0000,2.6683
129,18,87.4741,17.6157,0.3465,-0.0204,1.9733,-0.3361,0.0001,4.3054
129,19,91.0215,16.7680,0.3737,0.0620,-0.6694,-0.0354,0.0000,3.6006
129,20,89.0894,18.5007,0.3079,-0.0491,-1.2034,0.0253,0.0000,2.4225
129,21,85.8696,18.9084,0.2686,-0.0665,-1.8782,-0.1461,0.0000,0.3982
129,22,79.7697,21.8806,0.1369,-0.2084,0.1893,0.1829,0.0001,0.7703
129,23,80.4744,19.1290,0.1965,-0.0794,-0.5124,-0.5037,0.0000,-0.2458
129,24,76.7300,21.5454,0.1138,-0.2045,-0.0116,0.0263,0.0001,-0.2312
129,25,76.6711,21.2141,0.1097,-0.1664,-0.1947,-0.7132,0.0000,-1.1391
129,26,74.9603,24.7012,0.0060,-0.3067,0.3836,0.2668,0.0001,-0.4887
129,27,78.4570,23.0979,0.0541,-0.2128,0.0228,4.0635,0.0000,3.5976
129,28,82.2332,9.8502,0.4406,0.3852,0.1138,-0.1737,0.0002,3.5375
